ticker,date,period_ending,estimate,reported,surprise,surprise%
A,2024-08-21,2024-07-31,1.26,1.32,0.06,4.7619
AA,2024-07-17,2024-06-30,0.09,0.16,0.07,77.7778
AAL,2024-07-25,2024-06-30,1.05,1.09,0.04,3.8095
AAOI,2024-08-06,2024-06-30,-0.29,-0.28,0.01,3.4483
AAON,2024-08-01,2024-06-30,0.51,0.62,0.11,21.5686
AAP,2024-08-22,2024-06-30,0.94,0.75,-0.19,-20.2128
AAPL,2024-08-01,2024-06-30,1.35,1.4,0.05,3.7037
AAT,2024-07-30,2024-06-30,0.14,0.2,0.06,42.8571
ABBV,2024-07-25,2024-06-30,2.57,2.65,0.08,3.1128
ABCB,2024-07-25,2024-06-30,1.14,1.17,0.03,2.6316
ABG,2024-08-02,2024-06-30,7.33,6.4,-0.93,-12.6876
ABM,2024-09-06,2024-07-31,0.86,0.94,0.08,9.3023
ABNB,2024-08-06,2024-06-30,0.92,0.86,-0.06,-6.5217
ABR,2024-08-02,2024-06-30,0.41,0.45,0.04,9.7561
ABSI,2024-08-14,2024-06-30,-0.19,-0.22,-0.03,-15.7895
ABT,2024-07-18,2024-06-30,1.1,1.14,0.04,3.6364
ABUS,2024-08-01,2024-06-30,-0.1,-0.11,-0.01,-10.0
ACA,2024-08-01,2024-06-30,0.83,0.91,0.08,9.6386
ACAD,2024-08-06,2024-06-30,0.18,0.2,0.02,11.1111
ACCD,2024-06-27,2024-05-31,-0.48,-0.35,0.13,27.0833
ACCO,2024-08-01,2024-06-30,0.31,0.37,0.06,19.3548
ACDC,2024-08-08,2024-06-30,0.12,-0.02,-0.14,-116.6667
ACEL,2024-07-30,2024-06-30,0.21,0.25,0.04,19.0476
ACGL,2024-07-30,2024-06-30,2.21,2.57,0.36,16.2896
ACHC,2024-07-31,2024-06-30,0.87,0.91,0.04,4.5977
ACHR,2024-08-08,2024-06-30,-0.33,-0.32,0.01,3.0303
ACI,2024-07-23,2024-05-31,0.67,0.66,-0.01,-1.4925
ACIW,2024-08-01,2024-06-30,0.07,0.29,0.22,314.2857
ACLS,2024-07-31,2024-06-30,1.37,1.55,0.18,13.1387
ACLX,2024-08-09,2024-06-30,-0.5002,-0.51,-0.0098,-1.9592
ACM,2024-08-05,2024-06-30,1.13,1.16,0.03,2.6549
ACMR,2024-08-07,2024-06-30,0.35,0.55,0.2,57.1429
ACN,2024-06-20,2024-05-31,3.15,3.13,-0.02,-0.6349
ACNB,2024-07-24,2024-06-30,0.84,1.32,0.48,57.1429
ACRE,2024-08-06,2024-06-30,0.12,-0.11,-0.23,-191.6667
ACT,2024-07-31,2024-06-30,0.99,1.27,0.28,28.2828
ACTG,2024-08-08,2024-06-30,0.08,-0.08,-0.16,-200.0
ACVA,2024-08-07,2024-06-30,-0.11,-0.1,0.01,9.0909
ADBE,2024-06-13,2024-05-31,4.39,4.48,0.09,2.0501
ADC,2024-07-23,2024-06-30,0.44,0.52,0.08,18.1818
ADCT,2024-08-06,2024-06-30,-0.46,-0.38,0.08,17.3913
ADEA,2024-08-06,2024-06-30,0.23,0.28,0.05,21.7391
ADI,2024-08-21,2024-07-31,1.51,1.58,0.07,4.6358
ADM,2024-07-30,2024-06-30,1.22,1.03,-0.19,-15.5738
ADMA,2024-08-08,2024-06-30,0.08,0.13,0.05,62.5
ADNT,2024-08-06,2024-06-30,0.62,0.32,-0.3,-48.3871
ADP,2024-07-31,2024-06-30,2.06,2.09,0.03,1.4563
ADPT,2024-08-01,2024-06-30,-0.33,-0.31,0.02,6.0606
ADSK,2024-08-29,2024-07-31,2.0,2.15,0.15,7.5
ADT,2024-08-01,2024-06-30,0.17,0.17,0.0,0.0
ADTN,2024-08-05,2024-06-30,-0.09,-0.24,-0.15,-166.6667
ADUS,2024-08-05,2024-06-30,1.21,1.35,0.14,11.5702
ADV,2024-08-07,2024-06-30,0.1,-0.25,-0.35,-350.0
AEE,2024-08-01,2024-06-30,0.93,0.97,0.04,4.3011
AEHR,2024-07-19,2024-05-31,0.11,0.84,0.73,663.6364
AEIS,2024-07-30,2024-06-30,0.71,0.85,0.14,19.7183
AEO,2024-08-29,2024-07-31,0.39,0.39,0.0,0.0
AEP,2024-07-30,2024-06-30,1.23,1.25,0.02,1.626
AES,2024-08-01,2024-06-30,0.37,0.38,0.01,2.7027
AESI,2024-08-06,2024-06-30,0.348,0.1843,-0.1637,-47.0402
AFCG,2024-08-07,2024-06-30,0.52,0.56,0.04,7.6923
AFG,2024-08-06,2024-06-30,2.45,2.56,0.11,4.4898
AFL,2024-07-31,2024-06-30,1.6,1.83,0.23,14.375
AFRM,2024-08-28,2024-06-30,-0.51,-0.14,0.37,72.549
AGCO,2024-07-30,2024-06-30,2.9,2.53,-0.37,-12.7586
AGEN,2024-08-08,2024-06-30,-1.44,-2.52,-1.08,-75.0
AGIO,2024-08-01,2024-06-30,-1.6,-1.69,-0.09,-5.625
AGL,2024-08-06,2024-06-30,-0.08,-0.07,0.01,12.5
AGM,2024-08-05,2024-06-30,4.08,3.63,-0.45,-11.0294
AGNC,2024-07-22,2024-06-30,0.54,0.53,-0.01,-1.8519
AGO,2024-08-07,2024-06-30,1.39,1.44,0.05,3.5971
AGR,2024-07-23,2024-06-30,0.38,0.49,0.11,28.9474
AGS,2024-08-07,2024-06-30,0.11,0.01,-0.1,-90.9091
AGX,2024-09-05,2024-07-31,0.97,1.31,0.34,35.0515
AGYS,2024-07-22,2024-06-30,0.26,0.3,0.04,15.3846
AHCO,2024-08-06,2024-06-30,0.16,0.13,-0.03,-18.75
AHH,2024-08-07,2024-06-30,0.06,0.02,-0.04,-66.6667
AI,2024-09-04,2024-07-31,-0.13,-0.05,0.08,61.5385
AIG,2024-07-31,2024-06-30,1.3,1.16,-0.14,-10.7692
AIN,2024-08-06,2024-06-30,0.91,0.89,-0.02,-2.1978
AIOT,2024-08-22,2024-06-30,-0.1,-0.21,-0.11,-110.0
AIR,2024-07-18,2024-05-31,0.85,0.88,0.03,3.5294
AIT,2024-08-15,2024-06-30,2.51,2.64,0.13,5.1793
AIV,2024-08-07,2024-06-30,-0.1,-0.43,-0.33,-330.0
AIZ,2024-08-06,2024-06-30,3.62,4.08,0.46,12.7072
AJG,2024-07-25,2024-06-30,2.24,2.26,0.02,0.8929
AKAM,2024-08-08,2024-06-30,1.53,1.58,0.05,3.268
AKBA,2024-08-08,2024-06-30,-0.05,-0.04,0.01,20.0
AKR,2024-07-30,2024-06-30,0.06,0.01,-0.05,-83.3333
AKRO,2024-08-09,2024-06-30,-0.9,-0.81,0.09,10.0
AL,2024-08-01,2024-06-30,0.9,0.81,-0.09,-10.0
ALAB,2024-08-06,2024-06-30,0.11,0.13,0.02,18.1818
ALB,2024-07-31,2024-06-30,0.41,0.04,-0.37,-90.2439
ALDX,2024-08-01,2024-06-30,-0.14,-0.28,-0.14,-100.0
ALE,2024-08-01,2024-06-30,0.88,0.57,-0.31,-35.2273
ALEC,2024-08-07,2024-06-30,-0.5,-0.4,0.1,20.0
ALEX,2024-07-25,2024-06-30,0.14,0.13,-0.01,-7.1429
ALG,2024-07-31,2024-06-30,2.72,2.35,-0.37,-13.6029
ALGM,2024-08-01,2024-06-30,0.02,0.03,0.01,50.0
ALGN,2024-07-24,2024-06-30,2.3,2.41,0.11,4.7826
ALGT,2024-07-31,2024-06-30,0.77,1.77,1.0,129.8701
ALHC,2024-08-01,2024-06-30,-0.14,-0.13,0.01,7.1429
ALIT,2024-08-06,2024-06-30,0.11,0.11,0.0,0.0
ALK,2024-07-17,2024-06-30,2.38,2.55,0.17,7.1429
ALKS,2024-07-24,2024-06-30,0.7,0.7,0.0,0.0
ALKT,2024-07-31,2024-06-30,0.03,0.05,0.02,66.6667
ALL,2024-07-31,2024-06-30,0.37,1.61,1.24,335.1351
ALLE,2024-07-24,2024-06-30,1.84,1.96,0.12,6.5217
ALLO,2024-08-07,2024-06-30,-0.35,-0.35,0.0,0.0
ALLY,2024-07-17,2024-06-30,0.64,0.97,0.33,51.5625
ALNT,2024-08-07,2024-06-30,0.42,0.29,-0.13,-30.9524
ALNY,2024-08-01,2024-06-30,-1.08,-0.13,0.95,87.963
ALRM,2024-08-08,2024-06-30,0.49,0.58,0.09,18.3673
ALRS,2024-07-24,2024-06-30,0.36,0.31,-0.05,-13.8889
ALSN,2024-07-25,2024-06-30,2.02,2.13,0.11,5.4455
ALT,2024-08-08,2024-06-30,-0.34,-0.35,-0.01,-2.9412
ALTG,2024-08-07,2024-06-30,-0.07,-0.38,-0.31,-442.8571
ALTM,2024-08-06,2024-06-30,0.05,0.05,0.0,0.0
ALTR,2024-08-01,2024-06-30,0.15,0.16,0.01,6.6667
ALXO,2024-08-08,2024-06-30,-0.77,-0.76,0.01,1.2987
AM,2024-07-31,2024-06-30,0.22,0.18,-0.04,-18.1818
AMAL,2024-07-25,2024-06-30,0.79,0.85,0.06,7.5949
AMAT,2024-08-15,2024-07-31,2.02,2.12,0.1,4.9505
AMBA,2024-08-27,2024-07-31,-0.19,-0.13,0.06,31.5789
AMBC,2024-08-05,2024-06-30,0.15,0.18,0.03,20.0
AMBP,2024-07-25,2024-06-30,0.05,0.06,0.01,20.0
AMC,2024-08-02,2024-06-30,-0.43,-0.1,0.33,76.7442
AMCR,2024-08-14,2024-06-30,0.2,0.21,0.01,5.0
AMCX,2024-08-09,2024-06-30,1.52,1.24,-0.28,-18.4211
AMD,2024-07-30,2024-06-30,0.68,0.69,0.01,1.4706
AME,2024-08-01,2024-06-30,1.64,1.66,0.02,1.2195
AMED,2024-07-24,2024-06-30,1.19,1.32,0.13,10.9244
AMG,2024-07-29,2024-06-30,4.61,4.67,0.06,1.3015
AMGN,2024-08-06,2024-06-30,5.01,4.97,-0.04,-0.7984
AMH,2024-08-01,2024-06-30,0.13,0.25,0.12,92.3077
AMKR,2024-07-29,2024-06-30,0.23,0.27,0.04,17.3913
AMN,2024-08-08,2024-06-30,0.76,0.98,0.22,28.9474
AMP,2024-07-24,2024-06-30,8.53,8.72,0.19,2.2274
AMPH,2024-08-07,2024-06-30,0.77,0.94,0.17,22.0779
AMPL,2024-08-08,2024-06-30,-0.01,-0.1909,-0.1809,-1809.0
AMPS,2024-08-08,2024-06-30,0.03,0.24,0.21,700.0
AMPY,2024-08-07,2024-06-30,0.28,0.17,-0.11,-39.2857
AMR,2024-08-05,2024-06-30,4.46,4.49,0.03,0.6726
AMRC,2024-08-05,2024-06-30,0.26,0.09,-0.17,-65.3846
AMRK,2024-08-29,2024-06-30,0.69,0.59,-0.1,-14.4928
AMRX,2024-08-09,2024-06-30,0.14,0.16,0.02,14.2857
AMSC,2024-08-06,2024-06-30,0.01,0.08,0.07,700.0
AMSF,2024-07-29,2024-06-30,0.63,0.58,-0.05,-7.9365
AMT,2024-07-30,2024-06-30,1.57,1.92,0.35,22.293
AMTB,2024-07-24,2024-06-30,0.35,0.28,-0.07,-20.0
AMWD,2024-08-27,2024-07-31,2.37,1.89,-0.48,-20.2532
AMZN,2024-08-01,2024-06-30,1.03,1.26,0.23,22.3301
AN,2024-07-31,2024-06-30,4.34,3.99,-0.35,-8.0645
ANAB,2024-08-05,2024-06-30,-0.99,-1.71,-0.72,-72.7273
ANDE,2024-08-06,2024-06-30,1.09,1.05,-0.04,-3.6697
ANET,2024-07-30,2024-06-30,1.95,2.1,0.15,7.6923
ANF,2024-08-28,2024-07-31,2.22,2.5,0.28,12.6126
ANGO,2024-07-16,2024-05-31,-0.17,-0.06,0.11,64.7059
ANIK,2024-08-08,2024-06-30,0.05,-0.01,-0.06,-120.0
ANIP,2024-08-06,2024-06-30,0.95,1.02,0.07,7.3684
ANNX,2024-08-12,2024-06-30,-0.23,-0.23,0.0,0.0
ANSS,2024-07-31,2024-06-30,1.92,2.5,0.58,30.2083
AON,2024-07-26,2024-06-30,3.08,2.93,-0.15,-4.8701
AORT,2024-08-08,2024-06-30,-0.02,-0.05,-0.03,-150.0
AOS,2024-07-23,2024-06-30,1.06,1.06,0.0,0.0
AOSL,2024-08-07,2024-06-30,0.04,0.09,0.05,125.0
APA,2024-07-31,2024-06-30,0.94,1.17,0.23,24.4681
APAM,2024-07-23,2024-06-30,0.85,0.82,-0.03,-3.5294
APD,2024-08-01,2024-06-30,3.03,3.2,0.17,5.6106
APG,2024-08-01,2024-06-30,0.47,0.49,0.02,4.2553
APGE,2024-08-26,2024-06-30,-0.55,-0.6,-0.05,-9.0909
APH,2024-07-24,2024-06-30,0.41,0.44,0.03,7.3171
APLD,2024-08-02,2024-05-31,-0.22,-0.52,-0.3,-136.3636
APLE,2024-08-05,2024-06-30,0.3,0.31,0.01,3.3333
APLS,2024-08-01,2024-06-30,-0.32,-0.28,0.04,12.5
APLT,2024-08-07,2024-06-30,-0.16,0.02,0.18,112.5
APO,2024-08-01,2024-06-30,1.76,1.64,-0.12,-6.8182
APOG,2024-06-27,2024-05-31,1.04,1.4057,0.3657,35.1635
APP,2024-08-07,2024-06-30,0.75,0.89,0.14,18.6667
APPF,2024-07-25,2024-06-30,0.96,1.12,0.16,16.6667
APPN,2024-08-01,2024-06-30,-0.31,-0.26,0.05,16.129
APPS,2024-08-07,2024-06-30,0.04,0.07,0.03,75.0
APTV,2024-08-01,2024-06-30,1.42,1.58,0.16,11.2676
AQST,2024-08-06,2024-06-30,-0.12,-0.03,0.09,75.0
AR,2024-07-31,2024-06-30,-0.18,-0.19,-0.01,-5.5556
ARAY,2024-08-14,2024-06-30,0.03,0.03,0.0,0.0
ARCB,2024-08-02,2024-06-30,2.06,1.98,-0.08,-3.8835
ARCH,2024-07-25,2024-06-30,1.65,0.81,-0.84,-50.9091
ARCT,2024-08-05,2024-06-30,-1.6,-0.64,0.96,60.0
ARDX,2024-08-01,2024-06-30,-0.11,-0.07,0.04,36.3636
ARE,2024-07-22,2024-06-30,0.8,0.25,-0.55,-68.75
ARES,2024-08-02,2024-06-30,0.98,0.99,0.01,1.0204
ARHS,2024-08-08,2024-06-30,0.12,0.16,0.04,33.3333
ARI,2024-08-06,2024-06-30,0.31,0.35,0.04,12.9032
ARIS,2024-08-06,2024-06-30,0.25,0.29,0.04,16.0
ARKO,2024-08-06,2024-06-30,0.06,0.11,0.05,83.3333
ARLO,2024-08-08,2024-06-30,0.09,0.1,0.01,11.1111
ARMK,2024-08-06,2024-06-30,0.3,0.31,0.01,3.3333
AROC,2024-07-30,2024-06-30,0.25,0.23,-0.02,-8.0
AROW,2024-07-25,2024-06-30,0.54,0.52,-0.02,-3.7037
ARQT,2024-08-14,2024-06-30,-0.52,-0.42,0.1,19.2308
ARR,2024-07-24,2024-06-30,0.99,1.08,0.09,9.0909
ARRY,2024-08-08,2024-06-30,0.11,0.2,0.09,81.8182
ARVN,2024-07-30,2024-06-30,-0.86,-0.49,0.37,43.0233
ARW,2024-08-01,2024-06-30,2.16,2.49,0.33,15.2778
ARWR,2024-08-08,2024-06-30,-0.55,-1.38,-0.83,-150.9091
AS,2024-08-20,2024-06-30,-0.06,0.05,0.11,183.3333
ASAN,2024-09-03,2024-07-31,-0.08,-0.05,0.03,37.5
ASB,2024-07-25,2024-06-30,0.52,0.74,0.22,42.3077
ASC,2024-07-30,2024-06-30,1.02,1.13,0.11,10.7843
ASGN,2024-07-24,2024-06-30,1.33,1.36,0.03,2.2556
ASH,2024-08-06,2024-06-30,1.45,1.49,0.04,2.7586
ASIX,2024-08-02,2024-06-30,1.2,1.55,0.35,29.1667
ASLE,2024-08-07,2024-06-30,0.1,-0.05,-0.15,-150.0
ASO,2024-08-29,2024-07-31,2.03,2.03,0.0,0.0
ASPN,2024-08-07,2024-06-30,0.05,0.21,0.16,320.0
ASTE,2024-08-07,2024-06-30,0.7,0.61,-0.09,-12.8571
ASTH,2024-08-07,2024-06-30,0.39,0.4,0.01,2.5641
ASTS,2024-08-14,2024-06-30,-0.22,-0.51,-0.29,-131.8182
ASUR,2024-08-01,2024-06-30,0.13,0.1,-0.03,-23.0769
ATEC,2024-07-31,2024-06-30,-0.28,-0.29,-0.01,-3.5714
ATEN,2024-07-30,2024-06-30,0.17,0.18,0.01,5.8824
ATEX,2024-08-06,2024-06-30,-0.45,-0.84,-0.39,-86.6667
ATGE,2024-08-06,2024-06-30,1.28,1.37,0.09,7.0313
ATI,2024-08-06,2024-06-30,0.58,0.6,0.02,3.4483
ATKR,2024-08-06,2024-06-30,3.99,3.8,-0.19,-4.7619
ATMU,2024-08-02,2024-06-30,0.55,0.67,0.12,21.8182
ATNI,2024-07-24,2024-06-30,-0.26,0.5,0.76,292.3077
ATO,2024-08-07,2024-06-30,1.05,1.08,0.03,2.8571
ATR,2024-07-25,2024-06-30,1.36,1.37,0.01,0.7353
ATRC,2024-07-30,2024-06-30,-0.17,-0.17,0.0,0.0
ATRO,2024-08-01,2024-06-30,0.17,0.04,-0.13,-76.4706
ATSG,2024-08-08,2024-06-30,0.16,0.19,0.03,18.75
ATXS,2024-08-12,2024-06-30,-0.38,-0.43,-0.05,-13.1579
AUB,2024-07-25,2024-06-30,0.64,0.63,-0.01,-1.5625
AUPH,2024-08-01,2024-06-30,0.01,0.01,0.0,0.0
AUR,2024-07-31,2024-06-30,-0.13,-0.12,0.01,7.6923
AURA,2024-08-07,2024-06-30,-0.45,-0.41,0.04,8.8889
AVA,2024-08-07,2024-06-30,0.23,0.29,0.06,26.087
AVAV,2024-09-04,2024-07-31,0.65,0.89,0.24,36.9231
AVB,2024-07-31,2024-06-30,1.26,1.78,0.52,41.2698
AVBP,2024-08-15,2024-06-30,-0.64,-0.65,-0.01,-1.5625
AVD,2024-08-08,2024-06-30,-0.04,-0.42,-0.38,-950.0
AVDL,2024-08-08,2024-06-30,-0.16,-0.14,0.02,12.5
AVDX,2024-07-31,2024-06-30,0.04,0.05,0.01,25.0
AVGO,2024-09-05,2024-07-31,1.2,1.24,0.04,3.3333
AVIR,2024-08-07,2024-06-30,-0.76,-0.48,0.28,36.8421
AVNS,2024-07-31,2024-06-30,0.29,0.29,0.0,0.0
AVNT,2024-08-06,2024-06-30,0.72,0.76,0.04,5.5556
AVNW,2024-06-30,2024-06-30,0.695,0.72,0.025,3.5971
AVO,2024-09-09,2024-07-31,0.03,0.23,0.2,666.6667
AVPT,2024-08-08,2024-06-30,0.02,-0.01,-0.03,-150.0
AVT,2024-08-08,2024-06-30,0.95,1.22,0.27,28.4211
AVTE,2024-08-12,2024-06-30,-0.83,-0.86,-0.03,-3.6145
AVTR,2024-07-26,2024-06-30,0.23,0.25,0.02,8.6957
AVXL,2024-08-06,2024-06-30,-0.16,-0.14,0.02,12.5
AVY,2024-07-23,2024-06-30,2.26,2.42,0.16,7.0796
AWI,2024-07-30,2024-06-30,1.55,1.62,0.07,4.5161
AWK,2024-07-31,2024-06-30,1.46,1.4,-0.06,-4.1096
AWR,2024-08-06,2024-06-30,0.87,0.85,-0.02,-2.2989
AX,2024-07-30,2024-06-30,1.81,1.8,-0.01,-0.5525
AXGN,2024-08-08,2024-06-30,-0.04,0.05,0.09,225.0
AXL,2024-08-09,2024-06-30,0.11,0.19,0.08,72.7273
AXNX,2024-08-01,2024-06-30,0.13,0.13,0.0,0.0
AXON,2024-08-06,2024-06-30,1.02,1.2,0.18,17.6471
AXP,2024-07-19,2024-06-30,3.24,3.49,0.25,7.716
AXS,2024-07-30,2024-06-30,2.59,2.93,0.34,13.1274
AXSM,2024-08-05,2024-06-30,-1.33,-1.67,-0.34,-25.5639
AXTA,2024-08-01,2024-06-30,0.51,0.57,0.06,11.7647
AYI,2024-06-27,2024-05-31,4.07,4.15,0.08,1.9656
AZEK,2024-08-07,2024-06-30,0.36,0.42,0.06,16.6667
AZO,2024-05-21,2024-05-31,36.69,36.69,0.0,0.0
AZPN,2024-08-06,2024-06-30,2.08,2.37,0.29,13.9423
AZTA,2024-08-06,2024-06-30,0.07,0.16,0.09,128.5714
AZZ,2024-07-10,2024-05-31,1.3,1.46,0.16,12.3077
B,2024-07-26,2024-06-30,0.4,0.37,-0.03,-7.5
BA,2024-07-31,2024-06-30,-1.97,-2.9,-0.93,-47.2081
BAC,2024-07-16,2024-06-30,0.8,0.83,0.03,3.75
BAH,2024-07-26,2024-06-30,1.52,1.38,-0.14,-9.2105
BALL,2024-08-01,2024-06-30,0.7,0.74,0.04,5.7143
BALY,2024-07-31,2024-06-30,-1.43,-1.24,0.19,13.2867
BANC,2024-07-23,2024-06-30,0.19,0.1,-0.09,-47.3684
BAND,2024-08-01,2024-06-30,0.24,0.29,0.05,20.8333
BANF,2024-07-18,2024-06-30,1.42,1.51,0.09,6.338
BANR,2024-07-17,2024-06-30,1.13,1.15,0.02,1.7699
BASE,2024-09-04,2024-07-31,-0.09,-0.06,0.03,33.3333
BATRA,2024-08-08,2024-06-30,0.32,0.46,0.14,43.75
BATRK,2024-08-08,2024-06-30,0.39,0.46,0.07,17.9487
BAX,2024-08-06,2024-06-30,0.66,0.68,0.02,3.0303
BBIO,2024-08-01,2024-06-30,-1.06,-0.39,0.67,63.2075
BBSI,2024-07-31,2024-06-30,0.58,0.62,0.04,6.8966
BBW,2024-08-29,2024-07-31,0.57,0.64,0.07,12.2807
BBWI,2024-08-28,2024-07-31,0.36,0.37,0.01,2.7778
BBY,2024-08-29,2024-07-31,1.16,1.34,0.18,15.5172
BC,2024-07-25,2024-06-30,1.9,1.8,-0.1,-5.2632
BCAL,2024-07-29,2024-06-30,0.27,0.01,-0.26,-96.2963
BCBP,2024-07-19,2024-06-30,0.3,0.35,0.05,16.6667
BCC,2024-08-05,2024-06-30,2.68,2.84,0.16,5.9701
BCML,2024-07-18,2024-06-30,0.48,0.5,0.02,4.1667
BCO,2024-08-07,2024-06-30,1.47,1.67,0.2,13.6054
BCPC,2024-07-26,2024-06-30,1.03,1.09,0.06,5.8252
BCRX,2024-08-05,2024-06-30,-0.17,-0.06,0.11,64.7059
BDC,2024-08-01,2024-06-30,1.37,1.51,0.14,10.219
BDN,2024-07-23,2024-06-30,-0.11,0.17,0.28,254.5455
BDX,2024-08-01,2024-06-30,3.31,3.5,0.19,5.7402
BE,2024-08-08,2024-06-30,-0.04,-0.06,-0.02,-50.0
BEAM,2024-08-06,2024-06-30,-1.13,-1.11,0.02,1.7699
BECN,2024-08-01,2024-06-30,2.79,2.32,-0.47,-16.8459
BELFB,2024-07-24,2024-06-30,0.93,1.54,0.61,65.5914
BEN,2024-07-26,2024-06-30,0.57,0.6,0.03,5.2632
BEPC,2024-08-02,2024-06-30,-0.27,-0.28,-0.01,-3.7037
BERY,2024-08-02,2024-06-30,2.06,2.18,0.12,5.8252
BFAM,2024-08-01,2024-06-30,0.73,0.88,0.15,20.5479
BFC,2024-07-16,2024-06-30,1.43,1.56,0.13,9.0909
BFH,2024-07-25,2024-06-30,1.77,2.66,0.89,50.2825
BFS,2024-08-01,2024-06-30,0.39,0.48,0.09,23.0769
BFST,2024-07-25,2024-06-30,0.51,0.64,0.13,25.4902
BG,2024-07-31,2024-06-30,1.8,1.73,-0.07,-3.8889
BGC,2024-07-30,2024-06-30,0.23,0.23,0.0,0.0
BGS,2024-08-06,2024-06-30,0.1,0.08,-0.02,-20.0
BHB,2024-07-18,2024-06-30,0.65,0.67,0.02,3.0769
BHE,2024-07-30,2024-06-30,0.51,0.57,0.06,11.7647
BHF,2024-08-07,2024-06-30,4.37,5.57,1.2,27.46
BHLB,2024-07-18,2024-06-30,0.52,0.55,0.03,5.7692
BHR,2024-08-08,2024-06-30,-0.22,-0.33,-0.11,-50.0
BHRB,2024-07-26,2024-06-30,1.27,-1.41,-2.68,-211.0236
BHVN,2024-08-09,2024-06-30,-1.6978,-3.5,-1.8022,-106.1491
BIGC,2024-08-01,2024-06-30,0.03,0.05,0.02,66.6667
BIIB,2024-08-01,2024-06-30,4.03,5.28,1.25,31.0174
BILL,2024-08-22,2024-06-30,0.46,0.57,0.11,23.913
BIO,2024-08-01,2024-06-30,2.01,3.11,1.1,54.7264
BIRK,2024-08-29,2024-06-30,0.52,0.49,-0.03,-5.7692
BJ,2024-08-22,2024-07-31,1.0,1.09,0.09,9.0
BJRI,2024-07-25,2024-06-30,0.51,0.72,0.21,41.1765
BK,2024-07-12,2024-06-30,1.43,1.51,0.08,5.5944
BKD,2024-08-08,2024-06-30,-0.15,-0.17,-0.02,-13.3333
BKE,2024-08-23,2024-07-31,0.8,0.78,-0.02,-2.5
BKH,2024-07-31,2024-06-30,0.29,0.33,0.04,13.7931
BKNG,2024-08-01,2024-06-30,38.37,41.9,3.53,9.1999
BKR,2024-07-25,2024-06-30,0.49,0.57,0.08,16.3265
BKU,2024-07-18,2024-06-30,0.65,0.72,0.07,10.7692
BL,2024-08-06,2024-06-30,0.5,0.58,0.08,16.0
BLBD,2024-08-07,2024-06-30,0.51,0.91,0.4,78.4314
BLD,2024-08-06,2024-06-30,5.68,5.42,-0.26,-4.5775
BLDE,2024-08-07,2024-06-30,-0.06,-0.15,-0.09,-150.0
BLDR,2024-08-06,2024-06-30,3.02,3.5,0.48,15.894
BLFS,2024-08-08,2024-06-30,-0.14,-0.5,-0.36,-257.1429
BLFY,2024-07-24,2024-06-30,-0.21,-0.11,0.1,47.619
BLK,2024-07-15,2024-06-30,9.93,10.36,0.43,4.3303
BLKB,2024-07-30,2024-06-30,1.04,1.08,0.04,3.8462
BLMN,2024-08-06,2024-06-30,0.58,0.51,-0.07,-12.069
BLND,2024-08-08,2024-06-30,-0.04,-0.02,0.02,50.0
BLNK,2024-08-07,2024-06-30,-0.15,-0.2,-0.05,-33.3333
BLUE,2024-08-14,2024-06-30,-0.34,-0.42,-0.08,-23.5294
BMBL,2024-08-07,2024-06-30,0.13,0.22,0.09,69.2308
BMEA,2024-07-31,2024-06-30,-1.07,-1.03,0.04,3.7383
BMI,2024-07-19,2024-06-30,1.03,1.12,0.09,8.7379
BMRC,2024-07-29,2024-06-30,0.18,0.06,-0.12,-66.6667
BMRN,2024-08-05,2024-06-30,0.35,0.56,0.21,60.0
BMY,2024-07-26,2024-06-30,1.63,2.07,0.44,26.9939
BNL,2024-07-30,2024-06-30,0.17,0.19,0.02,11.7647
BOC,2024-08-13,2024-06-30,-0.02,-0.07,-0.05,-250.0
BOH,2024-07-22,2024-06-30,0.86,0.81,-0.05,-5.814
BOKF,2024-07-22,2024-06-30,2.36,2.54,0.18,7.6271
BOOM,2024-08-01,2024-06-30,0.14,0.29,0.15,107.1429
BOOT,2024-08-07,2024-06-30,1.08,1.26,0.18,16.6667
BORR,2024-08-14,2024-06-30,0.19,0.12,-0.07,-36.8421
BOX,2024-08-27,2024-07-31,0.4,0.44,0.04,10.0
BPMC,2024-08-01,2024-06-30,-1.29,-0.8,0.49,37.9845
BPOP,2024-07-24,2024-06-30,2.12,2.46,0.34,16.0377
BR,2024-08-06,2024-06-30,3.49,3.5,0.01,0.2865
BRBR,2024-08-05,2024-06-30,0.44,0.54,0.1,22.7273
BRCC,2024-08-07,2024-06-30,-0.02,-0.01,0.01,50.0
BRKL,2024-07-24,2024-06-30,0.18,0.18,0.0,0.0
BRKR,2024-08-06,2024-06-30,0.52,0.52,0.0,0.0
BRO,2024-07-22,2024-06-30,0.88,0.93,0.05,5.6818
BROS,2024-08-07,2024-06-30,0.13,0.19,0.06,46.1538
BRSP,2024-07-30,2024-06-30,0.22,0.22,0.0,0.0
BRX,2024-07-29,2024-06-30,0.22,0.23,0.01,4.5455
BRY,2024-08-09,2024-06-30,0.2,0.18,-0.02,-10.0
BRZE,2024-09-05,2024-07-31,-0.03,0.09,0.12,400.0
BSIG,2024-08-01,2024-06-30,0.42,0.45,0.03,7.1429
BSRR,2024-07-22,2024-06-30,0.6,0.71,0.11,18.3333
BSX,2024-07-24,2024-06-30,0.58,0.62,0.04,6.8966
BSY,2024-08-06,2024-06-30,0.23,0.31,0.08,34.7826
